output_path,url,title,title_length,meta_description,description_length,canonical,robots,h1_count,h2_count,word_count,internal_links,external_links,broken_local_links,image_count,images_missing_alt,jsonld_types,og_title,og_description,og_image,twitter_card,sitemap_included,llms_included,source_status,source_verified,classification
agent-skills/skills/interface-ownership/references/method/index.html,https://dkharlanau.github.io/agent-skills/skills/interface-ownership/references/method/,Interface Ownership — Detailed Method,37,"SAP AMS support, AI-assisted support automation, incident analysis, SD/MM issues, master data problems, and process optimization for SAP AMS teams.",147,https://dkharlanau.github.io/agent-skills/skills/interface-ownership/references/method/,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",2,2,752,11,0,0,0,0,"WebSite, WebPage",Interface Ownership — Detailed Method,"SAP AMS support, AI-assisted support automation, incident analysis, SD/MM issues, master data problems, and process optimization for SAP AMS teams.",https://dkharlanau.github.io/assets/og/default.png,summary_large_image,yes,no,,,"unverified_but_indexable, duplicate_h1"
agent-skills/skills/interface-ownership/references/templates/index.html,https://dkharlanau.github.io/agent-skills/skills/interface-ownership/references/templates/,Interface Ownership — Templates,31,"SAP AMS support, AI-assisted support automation, incident analysis, SD/MM issues, master data problems, and process optimization for SAP AMS teams.",147,https://dkharlanau.github.io/agent-skills/skills/interface-ownership/references/templates/,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",2,4,640,11,0,0,0,0,"WebSite, WebPage",Interface Ownership — Templates,"SAP AMS support, AI-assisted support automation, incident analysis, SD/MM issues, master data problems, and process optimization for SAP AMS teams.",https://dkharlanau.github.io/assets/og/default.png,summary_large_image,yes,no,,,"unverified_but_indexable, duplicate_h1"
agent-skills/skills/operational-knowledge-capture/SKILL/index.html,https://dkharlanau.github.io/agent-skills/skills/operational-knowledge-capture/SKILL/,Operational Knowledge Capture,29,"Use when capturing knowledge after resolving a non-trivial incident, discovering a workaround for a known system limitation, or decoding complex configuration b",160,https://dkharlanau.github.io/agent-skills/skills/operational-knowledge-capture/SKILL/,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",2,10,1252,11,0,0,0,0,"WebSite, WebPage",Operational Knowledge Capture,"Use when capturing knowledge after resolving a non-trivial incident, discovering a workaround for a known system limitation, or decoding complex configuration behavior. Produces an Operational Knowled",https://dkharlanau.github.io/assets/og/default.png,summary_large_image,yes,no,,,"unverified_but_indexable, duplicate_h1"
agent-skills/skills/operational-knowledge-capture/references/examples/index.html,https://dkharlanau.github.io/agent-skills/skills/operational-knowledge-capture/references/examples/,Operational Knowledge Capture — Examples,40,"SAP AMS support, AI-assisted support automation, incident analysis, SD/MM issues, master data problems, and process optimization for SAP AMS teams.",147,https://dkharlanau.github.io/agent-skills/skills/operational-knowledge-capture/references/examples/,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",2,4,802,11,0,0,0,0,"WebSite, WebPage",Operational Knowledge Capture — Examples,"SAP AMS support, AI-assisted support automation, incident analysis, SD/MM issues, master data problems, and process optimization for SAP AMS teams.",https://dkharlanau.github.io/assets/og/default.png,summary_large_image,yes,no,,,"unverified_but_indexable, duplicate_h1"
agent-skills/skills/operational-knowledge-capture/references/method/index.html,https://dkharlanau.github.io/agent-skills/skills/operational-knowledge-capture/references/method/,Operational Knowledge Capture — Detailed Method,47,"SAP AMS support, AI-assisted support automation, incident analysis, SD/MM issues, master data problems, and process optimization for SAP AMS teams.",147,https://dkharlanau.github.io/agent-skills/skills/operational-knowledge-capture/references/method/,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",2,2,870,11,0,0,0,0,"WebSite, WebPage",Operational Knowledge Capture — Detailed Method,"SAP AMS support, AI-assisted support automation, incident analysis, SD/MM issues, master data problems, and process optimization for SAP AMS teams.",https://dkharlanau.github.io/assets/og/default.png,summary_large_image,yes,no,,,"unverified_but_indexable, duplicate_h1"
agent-skills/skills/operational-knowledge-capture/references/templates/index.html,https://dkharlanau.github.io/agent-skills/skills/operational-knowledge-capture/references/templates/,Operational Knowledge Capture — Templates,41,"SAP AMS support, AI-assisted support automation, incident analysis, SD/MM issues, master data problems, and process optimization for SAP AMS teams.",147,https://dkharlanau.github.io/agent-skills/skills/operational-knowledge-capture/references/templates/,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",2,4,581,11,0,0,0,0,"WebSite, WebPage",Operational Knowledge Capture — Templates,"SAP AMS support, AI-assisted support automation, incident analysis, SD/MM issues, master data problems, and process optimization for SAP AMS teams.",https://dkharlanau.github.io/assets/og/default.png,summary_large_image,yes,no,,,"unverified_but_indexable, duplicate_h1"
agent-skills/skills/recurring-ticket-pattern-analysis/SKILL/index.html,https://dkharlanau.github.io/agent-skills/skills/recurring-ticket-pattern-analysis/SKILL/,Recurring Ticket Pattern Analysis,33,"Use when the same error message appears in at least three tickets in 30 days, when a specific user or team opens tickets for the same process step every week, o",160,https://dkharlanau.github.io/agent-skills/skills/recurring-ticket-pattern-analysis/SKILL/,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",2,10,1299,11,0,0,0,0,"WebSite, WebPage",Recurring Ticket Pattern Analysis,"Use when the same error message appears in at least three tickets in 30 days, when a specific user or team opens tickets for the same process step every week, or when an interface or job fails on a pr",https://dkharlanau.github.io/assets/og/default.png,summary_large_image,yes,no,,,"unverified_but_indexable, duplicate_h1"
agent-skills/skills/recurring-ticket-pattern-analysis/references/examples/index.html,https://dkharlanau.github.io/agent-skills/skills/recurring-ticket-pattern-analysis/references/examples/,Recurring Ticket Pattern Analysis — Examples,44,"SAP AMS support, AI-assisted support automation, incident analysis, SD/MM issues, master data problems, and process optimization for SAP AMS teams.",147,https://dkharlanau.github.io/agent-skills/skills/recurring-ticket-pattern-analysis/references/examples/,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",2,4,756,11,0,0,0,0,"WebSite, WebPage",Recurring Ticket Pattern Analysis — Examples,"SAP AMS support, AI-assisted support automation, incident analysis, SD/MM issues, master data problems, and process optimization for SAP AMS teams.",https://dkharlanau.github.io/assets/og/default.png,summary_large_image,yes,no,,,"unverified_but_indexable, duplicate_h1"
agent-skills/skills/recurring-ticket-pattern-analysis/references/method/index.html,https://dkharlanau.github.io/agent-skills/skills/recurring-ticket-pattern-analysis/references/method/,Recurring Ticket Pattern Analysis — Detailed Method,51,"SAP AMS support, AI-assisted support automation, incident analysis, SD/MM issues, master data problems, and process optimization for SAP AMS teams.",147,https://dkharlanau.github.io/agent-skills/skills/recurring-ticket-pattern-analysis/references/method/,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",2,2,832,11,0,0,0,0,"WebSite, WebPage",Recurring Ticket Pattern Analysis — Detailed Method,"SAP AMS support, AI-assisted support automation, incident analysis, SD/MM issues, master data problems, and process optimization for SAP AMS teams.",https://dkharlanau.github.io/assets/og/default.png,summary_large_image,yes,no,,,"unverified_but_indexable, duplicate_h1"
agent-skills/skills/recurring-ticket-pattern-analysis/references/templates/index.html,https://dkharlanau.github.io/agent-skills/skills/recurring-ticket-pattern-analysis/references/templates/,Recurring Ticket Pattern Analysis — Templates,45,"SAP AMS support, AI-assisted support automation, incident analysis, SD/MM issues, master data problems, and process optimization for SAP AMS teams.",147,https://dkharlanau.github.io/agent-skills/skills/recurring-ticket-pattern-analysis/references/templates/,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",2,4,638,11,0,0,0,0,"WebSite, WebPage",Recurring Ticket Pattern Analysis — Templates,"SAP AMS support, AI-assisted support automation, incident analysis, SD/MM issues, master data problems, and process optimization for SAP AMS teams.",https://dkharlanau.github.io/assets/og/default.png,summary_large_image,yes,no,,,"unverified_but_indexable, duplicate_h1"
agent-skills/skills/requirements-elicitation/SKILL/index.html,https://dkharlanau.github.io/agent-skills/skills/requirements-elicitation/SKILL/,Requirements Elicitation,24,"Use when turning vague stakeholder complaints, change requests, or project scope statements into structured, testable requirements with assumptions, constraints",160,https://dkharlanau.github.io/agent-skills/skills/requirements-elicitation/SKILL/,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",2,10,1058,11,0,0,0,0,"WebSite, WebPage",Requirements Elicitation,"Use when turning vague stakeholder complaints, change requests, or project scope statements into structured, testable requirements with assumptions, constraints, risks, and acceptance criteria. Do not",https://dkharlanau.github.io/assets/og/default.png,summary_large_image,yes,no,,,"unverified_but_indexable, duplicate_h1"
agent-skills/skills/requirements-elicitation/references/examples/index.html,https://dkharlanau.github.io/agent-skills/skills/requirements-elicitation/references/examples/,Requirements Elicitation — Examples,35,"SAP AMS support, AI-assisted support automation, incident analysis, SD/MM issues, master data problems, and process optimization for SAP AMS teams.",147,https://dkharlanau.github.io/agent-skills/skills/requirements-elicitation/references/examples/,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",2,4,706,11,0,0,0,0,"WebSite, WebPage",Requirements Elicitation — Examples,"SAP AMS support, AI-assisted support automation, incident analysis, SD/MM issues, master data problems, and process optimization for SAP AMS teams.",https://dkharlanau.github.io/assets/og/default.png,summary_large_image,yes,no,,,"unverified_but_indexable, duplicate_h1"
agent-skills/skills/requirements-elicitation/references/method/index.html,https://dkharlanau.github.io/agent-skills/skills/requirements-elicitation/references/method/,Requirements Elicitation — Detailed Method,42,"SAP AMS support, AI-assisted support automation, incident analysis, SD/MM issues, master data problems, and process optimization for SAP AMS teams.",147,https://dkharlanau.github.io/agent-skills/skills/requirements-elicitation/references/method/,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",2,2,736,11,0,0,0,0,"WebSite, WebPage",Requirements Elicitation — Detailed Method,"SAP AMS support, AI-assisted support automation, incident analysis, SD/MM issues, master data problems, and process optimization for SAP AMS teams.",https://dkharlanau.github.io/assets/og/default.png,summary_large_image,yes,no,,,"unverified_but_indexable, duplicate_h1"
